"term","variable","value"
"PctAlkIntruVolCat","vegdiff_score",0.0513519844112726
"PctSilicicCat","vegdiff_score",0.0916265339305923
"PctEolCrsCat","vegdiff_score",-0.0770866067985596
"PctEolFineCat","vegdiff_score",NA
"PctAlluvCoastCat","vegdiff_score",-0.0747373780255886
"PctCarbResidWs","vegdiff_score",0.0504936608557305
"PctNonCarbResidWs","vegdiff_score",-0.186512177631606
"PctAlkIntruVolWs","vegdiff_score",0.0513519844112726
"PctSilicicWs","vegdiff_score",0.19066143572072
"PctExtruVolWs","vegdiff_score",0.0449912270913213
"PctEolCrsWs","vegdiff_score",-0.0165689697413564
"PctEolFineWs","vegdiff_score",0.0242261611093014
"PctAlluvCoastWs","vegdiff_score",-0.0559744765090743
"WetIndexCat","vegdiff_score",-0.136871724107035
"WetIndexWs","vegdiff_score",-0.123008083022156
"urb","vegdiff_score",-0.02736146562045
"urbRip","vegdiff_score",-0.0498092139629554
"forr","vegdiff_score",0.196788557443944
"forrRip","vegdiff_score",0.194686000139829
"ag","vegdiff_score",-0.00868563784480952
"agRip","vegdiff_score",0.129359220567328
"wetlands","vegdiff_score",0.284493575759571
"wetlandsRip","vegdiff_score",0.298477677462532
"urbWs","vegdiff_score",0.0269690282245715
"urbRipWs","vegdiff_score",0.0495866863910912
"forrWs","vegdiff_score",0.226692261634382
"forrWsRip","vegdiff_score",0.253104222042411
"agWs","vegdiff_score",0.0488027831192892
"agRipWs","vegdiff_score",0.0929753353040101
"wetlandsWs","vegdiff_score",0.193613092183694
"wetlandsRipWS","vegdiff_score",0.231882371697172
"EcoII","vegdiff_score",0.0908993727219244
"EcoIII","vegdiff_score",-0.0895963281092282
"tmean","vegdiff_score",-0.10931808622205
"tmax","vegdiff_score",-0.132116939160207
"tmin","vegdiff_score",-0.103233548080011
"ppt","vegdiff_score",0.233595348654935
"ppt.m01","vegdiff_score",0.191463592666052
"ppt.m02","vegdiff_score",0.182629789460247
"ppt.m03","vegdiff_score",0.213972002497299
"ppt.m04","vegdiff_score",0.115133676196498
"ppt.m05","vegdiff_score",0.0340989031917702
"ppt.m06","vegdiff_score",0.0337610147638766
"ppt.m07","vegdiff_score",0.0787897154121612
"ppt.m08","vegdiff_score",0.0328088295428409
"ppt.m09","vegdiff_score",0.0556989029909188
"ppt.m10","vegdiff_score",0.0905152828440948
"ppt.m11","vegdiff_score",0.185243023111505
"ppt.m12","vegdiff_score",0.213439738960806
"fishabund_score2","rootedplants_score",0.25190326732009
"bmiabund_score","rootedplants_score",0.50379134520598
"algabund_score","rootedplants_score",0.349329834324417
"vegdiff_score","rootedplants_score",0.374532333097669
"rootedplants_score","rootedplants_score",1
"iofb_score","rootedplants_score",0.134201886632877
"mayfly_abundance","rootedplants_score",0.540655280378957
"perennial_abundance","rootedplants_score",0.435398584223563
"perennial_taxa","rootedplants_score",0.433871389462148
"perennial_live_abundance","rootedplants_score",0.445672779429438
"snake_score","rootedplants_score",0.125804219951324
"turt_score","rootedplants_score",0.0892581891511894
"vert_score","rootedplants_score",0.044868768807929
"vert_sumscore","rootedplants_score",0.0466899833760207
"hydrophytes_present_noflag","rootedplants_score",0.33081011506363
"alglive_cover_score","rootedplants_score",0.432108188850364
"algdead_cover_score","rootedplants_score",-0.0101969197840351
"algdead_noupstream_cover_score","rootedplants_score",-0.00686020329292547
"alglivedead_cover_score","rootedplants_score",0.396671149058991
"moss_cover_score","rootedplants_score",0.104493601804486
"liverwort_cover_score","rootedplants_score",0.120450133772519
"PctShading","rootedplants_score",0.141298658203156
"TotalAbundance","rootedplants_score",0.577134587247413
"Richness","rootedplants_score",0.546068788869488
"EPT_abundance","rootedplants_score",0.51729494036589
"EPT_taxa","rootedplants_score",0.503297480045728
"EPT_relabd","rootedplants_score",0.424346353330243
"EPT_reltaxa","rootedplants_score",0.442661497658854
"GOLD_relabd","rootedplants_score",0.372241718607232
"GOLD_reltaxa","rootedplants_score",0.327557235128226
"OCH_relabd","rootedplants_score",0.318647804729367
"OCH_reltaxa","rootedplants_score",0.324579496926911
"GOLDOCH_relabd","rootedplants_score",0.34792930531066
"GOLDOCH_reltaxa","rootedplants_score",0.331286339913349
"Noninsect_abundance","rootedplants_score",0.191185991297709
"Noninsect_taxa","rootedplants_score",0.192119019111748
"Noninsect_relabund","rootedplants_score",0.152841274740747
"Noninsect_reltaxa","rootedplants_score",0.156706056512638
"waterinchannel_score","rootedplants_score",0.56469419809108
"hydric_score","rootedplants_score",0.369949436786737
"springs_score","rootedplants_score",-0.0622638922728268
"pctsurfaceflow","rootedplants_score",0.527837757950886
"pctsubsurfaceflow","rootedplants_score",0.546326637005387
"numberwoodyjams","rootedplants_score",0.0223549443643831
"SoilMoist_MaxScore","rootedplants_score",0.470262717826744
"sinuosity_score","rootedplants_score",0.0590720959777693
"floodplaindim_score","rootedplants_score",0.142315034053041
"riffpoolseq_score","rootedplants_score",0.37710789603123
"substratesorting_score","rootedplants_score",0.30441313964165
"seddep_score","rootedplants_score",-0.0618655596469243
"BankWidthMean","rootedplants_score",-0.102126482399956
"valleyslope","rootedplants_score",0.145501426052042
"ElevCat","rootedplants_score",0.301607141134015
"ElevWs","rootedplants_score",0.326429422325982
"AgKffactCat","rootedplants_score",-0.150344805083904
"KffactCat","rootedplants_score",-0.165192305856447
"AgKffactWs","rootedplants_score",-0.000574344893382833
"KffactWs","rootedplants_score",-0.206521318214533
"Al2O3Cat","rootedplants_score",-0.0326639994782649
"CaOCat","rootedplants_score",0.148529388034998
"Fe2O3Cat","rootedplants_score",-0.107223494935099
"K2OCat","rootedplants_score",-0.171886084928559
"MgOCat","rootedplants_score",0.12332807642103
"Na2OCat","rootedplants_score",-0.0148860688700155
"P2O5Cat","rootedplants_score",0.00254933394427173
"SCat","rootedplants_score",-0.0475023385914358
"SiO2Cat","rootedplants_score",-0.0486899672470406
"Al2O3Ws","rootedplants_score",0.117982343654431
"CaOWs","rootedplants_score",-0.0394332020519366
"Fe2O3Ws","rootedplants_score",0.0291488432682952
"K2OWs","rootedplants_score",0.0492767624929541
"MgOWs","rootedplants_score",-0.094308384259491
"Na2OWs","rootedplants_score",0.0842345979325171
"P2O5Ws","rootedplants_score",0.0609480918578455
"SWs","rootedplants_score",-0.185343068725991
"SiO2Ws","rootedplants_score",0.0502734721211803
"NCat","rootedplants_score",-0.136406029796461
"NWs","rootedplants_score",-0.0759745423656394
"HydrlCondCat","rootedplants_score",-0.200330212375207
"HydrlCondWs","rootedplants_score",-0.151561631411011
"CompStrgthCat","rootedplants_score",0.163280690532747
"CompStrgthWs","rootedplants_score",0.0790292468036962
"Precip8110Cat","rootedplants_score",0.151968738160568
"Tmax8110Cat","rootedplants_score",-0.251987847444882
"Tmean8110Cat","rootedplants_score",-0.276554634056092
"Tmin8110Cat","rootedplants_score",-0.296895933370174
"Precip8110Ws","rootedplants_score",0.238769512431673
"Tmax8110Ws","rootedplants_score",-0.30950781970818
"Tmean8110Ws","rootedplants_score",-0.297763491891644
"Tmin8110Ws","rootedplants_score",-0.291482817417441
"ClayCat","rootedplants_score",-0.169378868877838
"SandCat","rootedplants_score",0.137012478471663
"ClayWs","rootedplants_score",-0.131178217605595
"SandWs","rootedplants_score",0.147046957940059
"OmCat","rootedplants_score",0.00645883839636808
"PermCat","rootedplants_score",0.190211239828759
"RckDepCat","rootedplants_score",-0.11672047469007
"WtDepCat","rootedplants_score",0.0555681215329648
"OmWs","rootedplants_score",-0.0229301361877696
"PermWs","rootedplants_score",0.246524429195106
"RckDepWs","rootedplants_score",0.0755233609199485
"WtDepWs","rootedplants_score",-0.0852924409525529
"PctCarbResidCat","rootedplants_score",0.0646095266986135
"PctNonCarbResidCat","rootedplants_score",0.0508016570641419
"PctAlkIntruVolCat","rootedplants_score",0.0484904963687394
"PctSilicicCat","rootedplants_score",0.0806411206571401
"PctEolCrsCat","rootedplants_score",0.0890491215699911
"PctEolFineCat","rootedplants_score",NA
"PctAlluvCoastCat","rootedplants_score",-0.123525531122971
"PctCarbResidWs","rootedplants_score",-0.0497603353197579
"PctNonCarbResidWs","rootedplants_score",-0.0531950274341219
"PctAlkIntruVolWs","rootedplants_score",0.0484904963687394
"PctSilicicWs","rootedplants_score",0.112051570807641
"PctExtruVolWs","rootedplants_score",-0.0453661254195404
"PctEolCrsWs","rootedplants_score",0.118283490519563
"PctEolFineWs","rootedplants_score",0.126417910906199
"PctAlluvCoastWs","rootedplants_score",-0.120755209540519
"WetIndexCat","rootedplants_score",-0.168435504271967
"WetIndexWs","rootedplants_score",-0.176282837823777
"urb","rootedplants_score",-0.0399954892911037
"urbRip","rootedplants_score",-0.0142310252902613
"forr","rootedplants_score",0.250220278466053
"forrRip","rootedplants_score",0.253321856983252
"ag","rootedplants_score",-0.118277829705692
"agRip","rootedplants_score",-0.00983608719943972
"wetlands","rootedplants_score",0.146519966637333
"wetlandsRip","rootedplants_score",0.132668505174083
"urbWs","rootedplants_score",0.00984490695862985
"urbRipWs","rootedplants_score",0.0823713917730176
"forrWs","rootedplants_score",0.283447750746582
"forrWsRip","rootedplants_score",0.292195644212508
"agWs","rootedplants_score",0.0588744107215728
"agRipWs","rootedplants_score",0.147621057510051
"wetlandsWs","rootedplants_score",0.184906725213212
"wetlandsRipWS","rootedplants_score",0.207866938821056
"EcoII","rootedplants_score",-0.0662665671104913
"EcoIII","rootedplants_score",-0.00515230570720835
"tmean","rootedplants_score",-0.266216989994315
"tmax","rootedplants_score",-0.238404179659967
"tmin","rootedplants_score",-0.285615889945886
"ppt","rootedplants_score",0.127349745508744
"ppt.m01","rootedplants_score",-0.0104634692152104
"ppt.m02","rootedplants_score",-0.029416837998153
"ppt.m03","rootedplants_score",0.0358436658741544
"ppt.m04","rootedplants_score",0.115897334249516
"ppt.m05","rootedplants_score",0.0950144848376912
"ppt.m06","rootedplants_score",0.10294461204697
"ppt.m07","rootedplants_score",0.0786920500507357
"ppt.m08","rootedplants_score",0.0394089529586783
"ppt.m09","rootedplants_score",0.0799051882813605
"ppt.m10","rootedplants_score",0.0590519157029056
"ppt.m11","rootedplants_score",0.0561720981796135
"ppt.m12","rootedplants_score",0.000120500144160692
"fishabund_score2","iofb_score",0.352065236967346
"bmiabund_score","iofb_score",0.369639896053696
"algabund_score","iofb_score",0.400320264809569
"vegdiff_score","iofb_score",0.352391401304292
"rootedplants_score","iofb_score",0.134201886632877
"iofb_score","iofb_score",1
"mayfly_abundance","iofb_score",0.239072335952902
"perennial_abundance","iofb_score",0.383009482725394
"perennial_taxa","iofb_score",0.387790274250222
"perennial_live_abundance","iofb_score",0.34391497324594
"snake_score","iofb_score",0.0318462282462845
"turt_score","iofb_score",-0.0408418500306765
"vert_score","iofb_score",-0.0333128607532362
"vert_sumscore","iofb_score",-0.0357377031772504
"hydrophytes_present_noflag","iofb_score",0.392349306690523
"alglive_cover_score","iofb_score",0.383200013931023
"algdead_cover_score","iofb_score",0.108614222491783
"algdead_noupstream_cover_score","iofb_score",0.118163159820905
"alglivedead_cover_score","iofb_score",0.357697703404797
"moss_cover_score","iofb_score",0.230715013282709
"liverwort_cover_score","iofb_score",0.0527832327542857
"PctShading","iofb_score",0.293551225065365
"TotalAbundance","iofb_score",0.31115941820581
"Richness","iofb_score",0.347427794025527
"EPT_abundance","iofb_score",0.250535941386426
"EPT_taxa","iofb_score",0.267779024878659
"EPT_relabd","iofb_score",0.175194922199889
"EPT_reltaxa","iofb_score",0.169899161223487
"GOLD_relabd","iofb_score",0.201281265509897
"GOLD_reltaxa","iofb_score",0.232008426522394
"OCH_relabd","iofb_score",0.397433560943407
"OCH_reltaxa","iofb_score",0.38214810707024
"GOLDOCH_relabd","iofb_score",0.319651111907722
"GOLDOCH_reltaxa","iofb_score",0.345176957247767
"Noninsect_abundance","iofb_score",0.241703052963262
"Noninsect_taxa","iofb_score",0.24466747664939
"Noninsect_relabund","iofb_score",0.217240052037553
"Noninsect_reltaxa","iofb_score",0.213623190967702
"waterinchannel_score","iofb_score",0.238080776607315
"hydric_score","iofb_score",0.401668703405812
"springs_score","iofb_score",0.210213230902537
"pctsurfaceflow","iofb_score",0.254982308714904
"pctsubsurfaceflow","iofb_score",0.243298985882724
"numberwoodyjams","iofb_score",0.070896154958785
"SoilMoist_MaxScore","iofb_score",0.275751970663819
"sinuosity_score","iofb_score",0.0458979388768161
"floodplaindim_score","iofb_score",0.095971874169029
"riffpoolseq_score","iofb_score",0.217468963706517
"substratesorting_score","iofb_score",0.171235533169012
"seddep_score","iofb_score",0.136521938543491
"BankWidthMean","iofb_score",-0.164762849199598
"valleyslope","iofb_score",0.0415268806804417
"ElevCat","iofb_score",0.0610550361175092
"ElevWs","iofb_score",0.0302665991009874
"AgKffactCat","iofb_score",-0.0431670625924832
"KffactCat","iofb_score",-0.083234369421795
"AgKffactWs","iofb_score",-0.136859040709188
"KffactWs","iofb_score",-0.0519229418894909
"Al2O3Cat","iofb_score",-0.0307884370165217
"CaOCat","iofb_score",0.114804341417539
"Fe2O3Cat","iofb_score",-0.132024992630169
"K2OCat","iofb_score",-0.0584458465398378
"MgOCat","iofb_score",0.114804341417539
"Na2OCat","iofb_score",-0.0694044427660574
"P2O5Cat","iofb_score",0.00730574056736555
"SCat","iofb_score",0.0260918957767133
"SiO2Cat","iofb_score",0.0401815194961385
"Al2O3Ws","iofb_score",0.0798412010767428
"CaOWs","iofb_score",-0.00574021707087693
"Fe2O3Ws","iofb_score",-0.0453998986514812
"K2OWs","iofb_score",-0.0130459478883567
"MgOWs","iofb_score",0.130459478883567
"Na2OWs","iofb_score",0.0302665991009874
"P2O5Ws","iofb_score",-0.00834940664854826
"SWs","iofb_score",-0.125762937643758
"SiO2Ws","iofb_score",0.0673170911039204
"NCat","iofb_score",-0.103845745191319
"NWs","iofb_score",-0.184208784183596
"HydrlCondCat","iofb_score",-0.11010780017773
"HydrlCondWs","iofb_score",-0.0751446598369344
"CompStrgthCat","iofb_score",0.117935368910744
"CompStrgthWs","iofb_score",0.0819285527388798
"Precip8110Cat","iofb_score",0.206647814551569
"Tmax8110Cat","iofb_score",-0.088190607725291
"Tmean8110Cat","iofb_score",-0.0741009840058658
"Tmin8110Cat","iofb_score",-0.0574021707087693
"Precip8110Ws","iofb_score",0.171684674210774
"Tmax8110Ws","iofb_score",-0.0709699565126602
"Tmean8110Ws","iofb_score",-0.0735791460903315
"Tmin8110Ws","iofb_score",-0.064707901526249
"ClayCat","iofb_score",-0.0495746019757553
"SandCat","iofb_score",0.00939308247961679
"ClayWs","iofb_score",0.0120022720572881
"SandWs","iofb_score",-0.0250482199456448
"OmCat","iofb_score",0.106089692925444
"PermCat","iofb_score",-0.00778885289485966
"RckDepCat","iofb_score",-0.0712534439248506
"WtDepCat","iofb_score",-0.0536503567828986
"OmWs","iofb_score",0.0405557512801313
"PermWs","iofb_score",-0.0824544082317902
"RckDepWs","iofb_score",-0.0749342388005035
"WtDepWs","iofb_score",-0.0596531405571983
"PctCarbResidCat","iofb_score",0.0912403219688749
"PctNonCarbResidCat","iofb_score",0.0988914547128475
"PctAlkIntruVolCat","iofb_score",-0.0589703729871302
"PctSilicicCat","iofb_score",-0.0135963560525285
"PctEolCrsCat","iofb_score",-0.0415376627449355
"PctEolFineCat","iofb_score",NA
"PctAlluvCoastCat","iofb_score",-0.129881657237629
"PctCarbResidWs","iofb_score",-0.0079571494769822
"PctNonCarbResidWs","iofb_score",0.00499451752046338
"PctAlkIntruVolWs","iofb_score",-0.0589703729871302
"PctSilicicWs","iofb_score",0.0380926368355151
"PctExtruVolWs","iofb_score",-0.0207534613867556
"PctEolCrsWs","iofb_score",0.0102181046944196
"PctEolFineWs","iofb_score",-0.0589686282757291
"PctAlluvCoastWs","iofb_score",-0.142316368511752
"WetIndexCat","iofb_score",-0.0981055281204421
"WetIndexWs","iofb_score",-0.133590506376772
"urb","iofb_score",-0.0448641303438483
"urbRip","iofb_score",-0.102751003348528
"forr","iofb_score",0.113809510227638
"forrRip","iofb_score",0.134059118769166
"ag","iofb_score",-0.10688113335984
"agRip","iofb_score",-0.0232268100323643
"wetlands","iofb_score",-0.00892860627461936
"wetlandsRip","iofb_score",0.00960513475016696
"urbWs","iofb_score",-0.0146510700683941
"urbRipWs","iofb_score",-0.0222870293354279
"forrWs","iofb_score",0.135156200496263
"forrWsRip","iofb_score",0.137245203404205
"agWs","iofb_score",-0.150033060900444
"agRipWs","iofb_score",-0.133425864941763
"wetlandsWs","iofb_score",-0.038243747115181
"wetlandsRipWS","iofb_score",-0.0212623405322325
"EcoII","iofb_score",0.00548237167808096
"EcoIII","iofb_score",-0.169875178532589
"tmean","iofb_score",-0.0697684456811865
"tmax","iofb_score",-0.0931933963796654
"tmin","iofb_score",-0.0374302778102933
"ppt","iofb_score",0.221270377536051
"ppt.m01","iofb_score",0.196063359958679
"ppt.m02","iofb_score",0.209558362949117
"ppt.m03","iofb_score",0.219744300259233
"ppt.m04","iofb_score",0.171618878040953
"ppt.m05","iofb_score",0.130878324659493
"ppt.m06","iofb_score",0.0379393881436343
"ppt.m07","iofb_score",0.0129859816296384
