globalid,aquaticinv,aquatici_1,taxon,ai_abundan,ai_abundgr,ai_selectm,ai_notes,parentglob,CreationDa,Creator,EditDate,Editor,ai_abund_1,MERGE_SRC
{EC6E5074-950E-412E-94A3-96402AC360AD},,,Coleoptera ,4,,,Green predatious diving beetle ,{8C3DC96A-7E5D-43D0-B6B8-5BAD47DBA097},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{37E31A22-4ED1-476F-8E94-5E99C68E37BE},,,Water boatmen ,1,,,,{8C3DC96A-7E5D-43D0-B6B8-5BAD47DBA097},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{6995046D-748E-4025-BF2E-A1E3D6A698C3},,,Coleoptera ,10,,,Brown beetle ,{8C3DC96A-7E5D-43D0-B6B8-5BAD47DBA097},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{CCD5FB0E-79DD-4810-AA98-19F179692B5A},,,Midge spp unknown ,1,,,Red midge ,{8C3DC96A-7E5D-43D0-B6B8-5BAD47DBA097},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{2DB6F054-620D-4268-9889-72587DF2ED3F},,,Midge spp unknown ,3,,,Brown midge ,{8C3DC96A-7E5D-43D0-B6B8-5BAD47DBA097},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{DDB5C3BF-2CCC-4DB2-86D0-45F31463272D},,,Odonata ,1,,,One color greenish brown ,{8C3DC96A-7E5D-43D0-B6B8-5BAD47DBA097},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{7569910A-63FA-4491-96DE-3D66197DAF90},,,Tan midge ,4,,,,{91C3D3D4-6344-4771-B8CB-FD442D460E75},8/10/2019 6:34,mrodenbeck1,8/10/2019 6:34,mrodenbeck1,,aquaticinvertebratesdata_4
{0C2A8146-2D64-47EB-B451-63F585670EDC},,,Ephemeroptera ,10,,mayfly,Mayfly,{91C3D3D4-6344-4771-B8CB-FD442D460E75},8/10/2019 6:34,mrodenbeck1,8/10/2019 6:34,mrodenbeck1,,aquaticinvertebratesdata_4
{ACA47A11-CB5F-4EEF-BA7D-B90C602910F0},,,Ephemeroptera ,1,,mayfly,"Bigger darker, 3 colored tails ",{91C3D3D4-6344-4771-B8CB-FD442D460E75},8/10/2019 6:34,mrodenbeck1,8/10/2019 6:34,mrodenbeck1,,aquaticinvertebratesdata_4
{C5DFA7DC-AFD5-4FF6-9AD2-9AE288E262EE},,,Red mite ,1,,,,{91C3D3D4-6344-4771-B8CB-FD442D460E75},8/10/2019 6:34,mrodenbeck1,8/10/2019 6:34,mrodenbeck1,,aquaticinvertebratesdata_4
{0E9A1BF8-261C-46AC-987A-450BF3389B3C},,,Plecoptera ,10,,,Golden stonefly ,{D1A681FD-B544-45DE-BC8C-96D861ADD202},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{CCB00EFE-E594-4E6D-8891-0DAB150BDD60},,,Ephemeroptera ,10,,,Flathead ,{D1A681FD-B544-45DE-BC8C-96D861ADD202},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{8B7263E5-260C-46D0-A5C7-4F2A7DA96B1C},,,Ephemeroptera ,10,,,Skinny fast ,{D1A681FD-B544-45DE-BC8C-96D861ADD202},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{BD13EEA1-2F22-490F-ACBC-984DC5A8A379},,,Tricoptera ,4,,,“Log cabin” casing ,{D1A681FD-B544-45DE-BC8C-96D861ADD202},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{DD0DA995-AC6A-4F18-BB5F-D22EE38FC9A2},,,Diptera,10,,,Black fly larvae ,{D1A681FD-B544-45DE-BC8C-96D861ADD202},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{18445AF4-AC15-4DD0-B77B-C9D47EA27E47},,,Diptera,10,,,Midge tan ,{D1A681FD-B544-45DE-BC8C-96D861ADD202},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{2353C1FE-E414-4D24-A1F6-A233A511990B},,,Red mite ,2,,,,{D1A681FD-B544-45DE-BC8C-96D861ADD202},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{49FE8476-245E-43DC-9999-D7A0F1CE0FC7},,,Diptera ,2,,,Butt Spurs ,{D1A681FD-B544-45DE-BC8C-96D861ADD202},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{82D6AC7E-E31C-4CB6-B26E-DBEB749BCB26},,,Ephemeroptera ,1,,,"Tanky, 3 colored tails ",{D1A681FD-B544-45DE-BC8C-96D861ADD202},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{CE9A10F1-3137-49F7-A50B-1C49FE016218},,,Coleoptera ,1,,,"Small, brown/black ",{D1A681FD-B544-45DE-BC8C-96D861ADD202},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{88656E70-4014-4DE5-BAFB-33057CECE281},,,Ephemeroptera ,10,,,Flathead ,{D26C6B61-C75F-4D91-9300-1F991022985C},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{09E854CF-5EFC-4EEE-87BB-555656D5F368},,,Ephemeroptera ,10,,,Skinny/fast,{D26C6B61-C75F-4D91-9300-1F991022985C},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{16FC352D-9961-47F4-B33C-2494D5D1C824},,,Ephemeroptera ,10,,,"Dark, tanky, 3 colored tail",{D26C6B61-C75F-4D91-9300-1F991022985C},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{7A43D27E-6C26-4B9E-A352-CB486C58035B},,,Plecoptera ,10,,,Gold brown (golden stonefly?),{D26C6B61-C75F-4D91-9300-1F991022985C},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{C0D0ECE5-E90E-4F43-AF13-3CB8C96EEABC},,,Plecoptera ,10,,,"Small, opaque white (instar?) ",{D26C6B61-C75F-4D91-9300-1F991022985C},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{B522FB1A-4965-4222-9353-5E78356C9851},,,Coleoptera,10,,,Predacious diving beetle ,{D26C6B61-C75F-4D91-9300-1F991022985C},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{17B6E917-9FAF-4F2B-B655-3720BF752BE4},,,Diptera,10,,,Black fly larvae ,{D26C6B61-C75F-4D91-9300-1F991022985C},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{164D09B6-3429-44F3-8E4E-86AC6EC7A7D0},,,Diptera,10,,,Midge -tan ,{D26C6B61-C75F-4D91-9300-1F991022985C},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{16F37818-28AB-4ADB-AD31-9C62E95DC8AC},,,Tricoptera ,10,,,Log cabin shaped ,{D26C6B61-C75F-4D91-9300-1F991022985C},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{81FCCAB6-B3F3-4DE3-B30D-968418DCF61F},,,Unknown spp,1,,,Large segmented worm ,{D26C6B61-C75F-4D91-9300-1F991022985C},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{8FAFFE33-0C54-4572-9E5F-DA2294F34C25},,,Ephemeroptera ,5,,mayfly,Flathead ,{F98FA446-9B93-43A4-9BDF-48869944A1DB},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{E9BF486C-A23F-40EA-9A3A-068A783B01F7},,,Ephemeroptera ,4,,mayfly,Flathead white butt,{F98FA446-9B93-43A4-9BDF-48869944A1DB},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{A63244B4-5126-4396-A8E3-5CC2FBF32E0A},,,Ephemeroptera ,10,,mayfly,"Small, skinny fast",{F98FA446-9B93-43A4-9BDF-48869944A1DB},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{9394141E-AF6B-49D6-852E-D050A1E6472E},,,Ephemeroptera ,2,,mayfly,Dark and tanky ,{F98FA446-9B93-43A4-9BDF-48869944A1DB},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{A90EF6D8-6C88-48B9-8FCD-1D97192E912D},,,Plecoptera ,2,,,1 live and 1 casing ,{F98FA446-9B93-43A4-9BDF-48869944A1DB},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{75E1AFE6-02D0-423D-87CD-5A2DC4BC3F13},,,Diptera -midge ,10,,,Small/tan ,{F98FA446-9B93-43A4-9BDF-48869944A1DB},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{74E5290C-00A0-46E9-B90D-ECD0774CF562},,,Coleoptera ,3,,,"Small, brown,black ",{F98FA446-9B93-43A4-9BDF-48869944A1DB},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{35F4DBEA-B3C5-4FAD-B55F-9AB3A8677481},,,Coleoptera ,1,,,Has 2 butt Spurs ,{F98FA446-9B93-43A4-9BDF-48869944A1DB},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{76E34D01-7F9B-4E16-985E-7DAE87488DA1},,,Diptera -unknown spp,1,,,Large segmented worm,{F98FA446-9B93-43A4-9BDF-48869944A1DB},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{B770270E-93E0-4467-8AC0-26D93B6ECBB7},,,Diptera,10,,,Black fly larvae ,{F98FA446-9B93-43A4-9BDF-48869944A1DB},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{E8A5CAAF-FD3D-4BF2-802E-D0651CB6ED82},,,Odanata spp,1,,,Large spine on back ,{7677F32A-5B00-4979-85BF-12EDFDF58F6C},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{EB051863-BABB-498A-9E13-0DF97F46F2BA},,,Odanata spp,5,,,"Longer, thinner",{7677F32A-5B00-4979-85BF-12EDFDF58F6C},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{49C68A98-6F4A-4CF0-9CB8-DEF6F43A58F2},,,Odanata spp,10,,,3 tails ?,{7677F32A-5B00-4979-85BF-12EDFDF58F6C},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{3C2DE017-2B24-4B2E-8B17-85C92E3E0366},,,Ephemeroptera ,10,,mayfly,3 tails ,{7677F32A-5B00-4979-85BF-12EDFDF58F6C},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{85A2C227-28A1-4D42-8055-DA6956D76FF4},,,Diptera,10,,,Black fly larvae ,{7677F32A-5B00-4979-85BF-12EDFDF58F6C},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{947D297C-E7DE-4E14-B2D7-C0DF368504B3},,,Ephemeroptera ,3,,mayfly,"2 tails , pretty sure 1 toe ",{7677F32A-5B00-4979-85BF-12EDFDF58F6C},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{A243C5A4-FF61-4E7D-B63D-A2EE4BA46F7C},,,Diptera ,10,,,"Black head, Spines on butt",{7677F32A-5B00-4979-85BF-12EDFDF58F6C},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{1E4BD243-910C-452A-A4FF-9EF3A07778D5},,,Diptera ,1,,,Green ,{7677F32A-5B00-4979-85BF-12EDFDF58F6C},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{83A9BE83-9336-4350-9FA3-1DEBC6DBD50E},,, Coleoptera,6,,,,{7677F32A-5B00-4979-85BF-12EDFDF58F6C},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{4625DF0D-3E8F-40FF-9E32-B71292120897},,,Unknown spp,10,,,Crawdad?? Very small,{7677F32A-5B00-4979-85BF-12EDFDF58F6C},8/12/2019 4:41,mrodenbeck1,8/12/2019 4:41,mrodenbeck1,,aquaticinvertebratesdata_4
{EF29F40A-D363-41B3-B13A-97541B903826},,,Plecoptera ,10,,,Light,{C07FE7FD-F1DB-422C-98FB-8648BE6493CA},8/15/2019 5:12,mrodenbeck1,8/15/2019 5:12,mrodenbeck1,,aquaticinvertebratesdata_4
{C41F2F8D-1923-4294-A91E-7ED8695893D4},,,Ephemeroptera ,10,,,"Small, fast, 2 tails ",{C07FE7FD-F1DB-422C-98FB-8648BE6493CA},8/15/2019 5:12,mrodenbeck1,8/15/2019 5:12,mrodenbeck1,,aquaticinvertebratesdata_4
{5A901FA4-7633-4C42-866B-90030F6AFD61},,,Ephemeroptera ,10,,,"3 tails, flathead ",{C07FE7FD-F1DB-422C-98FB-8648BE6493CA},8/15/2019 5:12,mrodenbeck1,8/15/2019 5:12,mrodenbeck1,,aquaticinvertebratesdata_4
{BD2CE396-E950-431B-A5A6-FC5D986B2CCE},,,Ephemeroptera ,10,,,"2 tail-1 toe, lighter ",{C07FE7FD-F1DB-422C-98FB-8648BE6493CA},8/15/2019 5:12,mrodenbeck1,8/15/2019 5:12,mrodenbeck1,,aquaticinvertebratesdata_4
{A8226D19-9809-4843-9E2E-2FAB53DA09CA},,,Ephemeroptera ,10,,,"Tanky -2 tails, large gills",{C07FE7FD-F1DB-422C-98FB-8648BE6493CA},8/15/2019 5:12,mrodenbeck1,8/15/2019 5:12,mrodenbeck1,,aquaticinvertebratesdata_4
{3C56A1DB-A9E3-4CCA-80BD-577D5F8CCF2F},,,Ephemeroptera ,1,,,White butt ,{C07FE7FD-F1DB-422C-98FB-8648BE6493CA},8/15/2019 5:12,mrodenbeck1,8/15/2019 5:12,mrodenbeck1,,aquaticinvertebratesdata_4
{E310FE58-0882-41AD-A83C-0054FB92BDA6},,,Diptera ,4,,,Midge- reddish ,{C07FE7FD-F1DB-422C-98FB-8648BE6493CA},8/15/2019 5:12,mrodenbeck1,8/15/2019 5:12,mrodenbeck1,,aquaticinvertebratesdata_4
{0827D068-E2E7-44B1-B98A-F1701950B192},,,Tricoptera ,1,,,Stone house,{C07FE7FD-F1DB-422C-98FB-8648BE6493CA},8/15/2019 5:12,mrodenbeck1,8/15/2019 5:12,mrodenbeck1,,aquaticinvertebratesdata_4
{C76ADE05-638A-4577-81B5-56513B0C54DA},,,Diptera,1,,,"Black head, butt Spurs ",{C07FE7FD-F1DB-422C-98FB-8648BE6493CA},8/15/2019 5:12,mrodenbeck1,8/15/2019 5:12,mrodenbeck1,,aquaticinvertebratesdata_4
{D875F9E3-E1BD-4187-A2CB-B35D99100765},,,Unknown spp,10,,,Worm ,{C07FE7FD-F1DB-422C-98FB-8648BE6493CA},8/15/2019 5:12,mrodenbeck1,8/15/2019 5:12,mrodenbeck1,,aquaticinvertebratesdata_4
{71B0AC0F-2AA1-4A74-8738-5FD02E816D28},,,Unknown spp,1,,,Flat worm ,{C07FE7FD-F1DB-422C-98FB-8648BE6493CA},8/15/2019 5:12,mrodenbeck1,8/15/2019 5:12,mrodenbeck1,,aquaticinvertebratesdata_4
{93816CE5-4114-4B64-A431-293A9A34B46C},,,Plecoptera ,10,,,Dark color ,{C2C849C7-214D-45E5-A228-F81FBB08543A},8/15/2019 5:13,mrodenbeck1,8/15/2019 5:13,mrodenbeck1,,aquaticinvertebratesdata_4
{954B70E8-F10C-4AA4-81D5-F17BE5DD58A6},,,Plecoptera ,10,,,Light ,{C2C849C7-214D-45E5-A228-F81FBB08543A},8/15/2019 5:13,mrodenbeck1,8/15/2019 5:13,mrodenbeck1,,aquaticinvertebratesdata_4
{D11849FF-9609-4A45-A597-1391A0EE85F2},,,Coleoptera spp,10,,,Predacious diving beetle ,{C2C849C7-214D-45E5-A228-F81FBB08543A},8/15/2019 5:13,mrodenbeck1,8/15/2019 5:13,mrodenbeck1,,aquaticinvertebratesdata_4
{DFE7ADDE-0FBC-46A5-B281-0530F6792EA7},,,Diptera,2,,,Crane fly larvae ,{C2C849C7-214D-45E5-A228-F81FBB08543A},8/15/2019 5:13,mrodenbeck1,8/15/2019 5:13,mrodenbeck1,,aquaticinvertebratesdata_4
{ABF1672A-C264-449D-9039-8D604580E579},,,Diptera,10,,,Red midge ,{C2C849C7-214D-45E5-A228-F81FBB08543A},8/15/2019 5:13,mrodenbeck1,8/15/2019 5:13,mrodenbeck1,,aquaticinvertebratesdata_4
{FD610A9A-69B1-4C97-81A9-9EC3E78293B5},,,Diptera,10,,,Tan midge ,{C2C849C7-214D-45E5-A228-F81FBB08543A},8/15/2019 5:13,mrodenbeck1,8/15/2019 5:13,mrodenbeck1,,aquaticinvertebratesdata_4
{679B54C4-45DF-4E82-9717-A5F522D7D775},,,Ephemeroptera ,10,,,Flat head,{C2C849C7-214D-45E5-A228-F81FBB08543A},8/15/2019 5:13,mrodenbeck1,8/15/2019 5:13,mrodenbeck1,,aquaticinvertebratesdata_4
{DE4B9811-9F0F-4E6B-B57A-6D47FE5548E1},,,Ephemeroptera,10,,,Small /fast ,{C2C849C7-214D-45E5-A228-F81FBB08543A},8/15/2019 5:13,mrodenbeck1,8/15/2019 5:13,mrodenbeck1,,aquaticinvertebratesdata_4
{51C0C9A1-CBD8-4FCD-AF7F-576BD6FB560F},,,Coleoptera ,10,,,"Small, black ",{C2C849C7-214D-45E5-A228-F81FBB08543A},8/15/2019 5:13,mrodenbeck1,8/15/2019 5:13,mrodenbeck1,,aquaticinvertebratesdata_4
{97CD3C91-3D12-49F7-B689-E20D1812A303},,,Ephemeroptera ,5,,,Light and tanky ,{C2C849C7-214D-45E5-A228-F81FBB08543A},8/15/2019 5:13,mrodenbeck1,8/15/2019 5:13,mrodenbeck1,,aquaticinvertebratesdata_4
{11259387-1B26-4497-BA52-089DCDE4C4DD},,,Glossosomatidae,2,,,Round stone house ,{C2C849C7-214D-45E5-A228-F81FBB08543A},8/15/2019 5:13,mrodenbeck1,8/15/2019 5:13,mrodenbeck1,,aquaticinvertebratesdata_4
{5B42327C-C854-42CA-A06B-C0E46EEC1FB3},,,Tricoptera ,1,,,Stone house ,{C2C849C7-214D-45E5-A228-F81FBB08543A},8/15/2019 5:13,mrodenbeck1,8/15/2019 5:13,mrodenbeck1,,aquaticinvertebratesdata_4
{63DFDB1F-B704-4EED-876F-89B63C97B251},,,Diptera,10,,,Black fly larvae ,{4F0009A8-27B8-4504-B56F-BB17F11388B4},8/15/2019 5:13,mrodenbeck1,8/15/2019 5:13,mrodenbeck1,,aquaticinvertebratesdata_4
{B368FFC6-6535-41BC-8933-A5A609A4E07A},,,Ephemeroptera spp,10,,mayfly,"Flathead, baetis ",{4F0009A8-27B8-4504-B56F-BB17F11388B4},8/15/2019 5:13,mrodenbeck1,8/15/2019 5:13,mrodenbeck1,,aquaticinvertebratesdata_4
{9FA9E745-78F3-499C-A91C-AAE7AABDA701},,,Ephemeroptera ,10,,mayfly,Darker,{4F0009A8-27B8-4504-B56F-BB17F11388B4},8/15/2019 5:13,mrodenbeck1,8/15/2019 5:13,mrodenbeck1,,aquaticinvertebratesdata_4
{74342C01-AC4E-4896-B25E-0702A153CFE0},,,Coleoptera ,1,,,Predacious diving beetle ,{4F0009A8-27B8-4504-B56F-BB17F11388B4},8/15/2019 5:13,mrodenbeck1,8/15/2019 5:13,mrodenbeck1,,aquaticinvertebratesdata_4
{3A08E166-6A85-442D-8F97-B9C5ECD31C4F},,,Plecoptera ,1,,,Golden stonefly -hesperoperla,{4F0009A8-27B8-4504-B56F-BB17F11388B4},8/15/2019 5:13,mrodenbeck1,8/15/2019 5:13,mrodenbeck1,,aquaticinvertebratesdata_4
{76952246-232D-4C87-BCF8-1543782F7EAB},,,Ephemeroptera ,10,,,Striped thorax ,{4F0009A8-27B8-4504-B56F-BB17F11388B4},8/15/2019 5:13,mrodenbeck1,8/15/2019 5:13,mrodenbeck1,,aquaticinvertebratesdata_4
{0EBC03C0-65A6-463C-8684-5CF1919719D0},,,Tricoptera ,10,,, “Stone house” caddisflies ,{4F0009A8-27B8-4504-B56F-BB17F11388B4},8/15/2019 5:13,mrodenbeck1,8/15/2019 5:13,mrodenbeck1,,aquaticinvertebratesdata_4
{1FDC1C3C-49DB-48B4-B14D-65F97DE0A748},,,Tricoptera-glossosomatidae,1,,,Round house ,{4F0009A8-27B8-4504-B56F-BB17F11388B4},8/15/2019 5:13,mrodenbeck1,8/15/2019 5:13,mrodenbeck1,,aquaticinvertebratesdata_4
{E507C357-352B-437D-B902-E40B15E2BE69},,,Snail,1,,,Spiral shell,{4F0009A8-27B8-4504-B56F-BB17F11388B4},8/15/2019 5:13,mrodenbeck1,8/15/2019 5:13,mrodenbeck1,,aquaticinvertebratesdata_4
{A8FA7A02-9FF9-4625-BDF2-DBD5A0E5F79E},,,Diptera,10,,,Midge -tan ,{4F0009A8-27B8-4504-B56F-BB17F11388B4},8/15/2019 5:13,mrodenbeck1,8/15/2019 5:13,mrodenbeck1,,aquaticinvertebratesdata_4
{66F78DAC-3FD7-41A1-B35E-F45F7570A45D},,,Tricoptera ,10,,deadmaterial,“Stone house”Just casings,{C96A2D4D-8554-47C3-A2F1-5EE22BCF0BBC},8/15/2019 5:14,mrodenbeck1,8/15/2019 5:14,mrodenbeck1,,aquaticinvertebratesdata_4
{DAB59AD2-3AD8-4D7F-97D1-B94E0D8FA90C},,,Coleoptera ,1,,,Water boatmen ,{C96A2D4D-8554-47C3-A2F1-5EE22BCF0BBC},8/15/2019 5:14,mrodenbeck1,8/15/2019 5:14,mrodenbeck1,,aquaticinvertebratesdata_4
{F3A0FC55-18CD-4D1C-A16E-87623F800A08},,,Ephemeroptera ,3,,,Flathead,{C96A2D4D-8554-47C3-A2F1-5EE22BCF0BBC},8/15/2019 5:14,mrodenbeck1,8/15/2019 5:14,mrodenbeck1,,aquaticinvertebratesdata_4
{59F5B922-B343-4EF7-80F1-90D2A42B8221},,,Diptera,10,,,Black fly larvae ,{7F116A39-EE93-4A8A-9EAC-A21431D8E35C},8/16/2019 15:04,mrodenbeck1,8/16/2019 15:04,mrodenbeck1,,aquaticinvertebratesdata_4
{1597589A-3CD0-4EAD-9BFE-5F723BDD2CEE},,,Coleoptera ,3,,,Predacious diving beetle ,{7F116A39-EE93-4A8A-9EAC-A21431D8E35C},8/16/2019 15:04,mrodenbeck1,8/16/2019 15:04,mrodenbeck1,,aquaticinvertebratesdata_4
{A79CADC8-00C4-4E0B-A99B-F217A9D42067},,,Tricoptera,2,,,Log cabin ,{7F116A39-EE93-4A8A-9EAC-A21431D8E35C},8/16/2019 15:04,mrodenbeck1,8/16/2019 15:04,mrodenbeck1,,aquaticinvertebratesdata_4
{73646708-CA0E-45C8-83AC-AF294D9D9119},,,Ephemeroptera ,10,,,Skinny fast- 3 tails ,{7F116A39-EE93-4A8A-9EAC-A21431D8E35C},8/16/2019 15:04,mrodenbeck1,8/16/2019 15:04,mrodenbeck1,,aquaticinvertebratesdata_4
{91FD9BD3-9FCC-418D-BA75-87B002F9E9E6},,,Diptera- midge ,10,,,Tan ,{7F116A39-EE93-4A8A-9EAC-A21431D8E35C},8/16/2019 15:04,mrodenbeck1,8/16/2019 15:04,mrodenbeck1,,aquaticinvertebratesdata_4
{4DDEAD0D-B215-4B48-A7BE-500935DE8D56},,,Unknown spp,3,,,Segmented worm -maybe diptera,{7F116A39-EE93-4A8A-9EAC-A21431D8E35C},8/16/2019 15:04,mrodenbeck1,8/16/2019 15:04,mrodenbeck1,,aquaticinvertebratesdata_4
{8E688748-FAD2-4735-8A90-2536605A8F1F},,,Diptera -midge ,2,,,Red ,{7F116A39-EE93-4A8A-9EAC-A21431D8E35C},8/16/2019 15:04,mrodenbeck1,8/16/2019 15:04,mrodenbeck1,,aquaticinvertebratesdata_4
{4D5DD6CA-1E68-49D2-94A3-AC17E839F616},,,,10,,deadmaterial,Snail shells,{E4649AE8-81F2-491B-8775-F01ACC07A2E3},8/27/2019 17:24,,8/27/2019 17:24,,,aquaticinvertebratesdata_4
{96F0D1B0-77CF-4E74-8205-32DC0472948F},,,,2,,deadmaterial,I snail alive,{EE1B3227-CE70-4D32-97AE-E1B87388CCE1},8/27/2019 17:24,,8/27/2019 17:24,,,aquaticinvertebratesdata_4
{0DEE9047-484B-41F6-83FC-0A7191D9BE3A},,,Stoneflies ,10,,,,{FD4E312A-9AFE-4DFC-844D-3308FD8A5C5D},8/28/2019 22:56,,8/28/2019 22:56,,,aquaticinvertebratesdata_4
{B128AB0E-097E-41D4-86BF-32B9A4339757},,,Caddisfly,10,,,,{FD4E312A-9AFE-4DFC-844D-3308FD8A5C5D},8/28/2019 22:56,,8/28/2019 22:56,,,aquaticinvertebratesdata_4
{4F204615-CDC5-484B-AC1F-628B88456E70},,,Mayfly,10,,,,{FD4E312A-9AFE-4DFC-844D-3308FD8A5C5D},8/28/2019 22:56,,8/28/2019 22:56,,,aquaticinvertebratesdata_4
{3D89E75F-B34C-48BF-9CBD-9BBCFC8E5287},,,,10,,mayfly,Hairy underbelly ,{FD4E312A-9AFE-4DFC-844D-3308FD8A5C5D},8/28/2019 22:56,,8/28/2019 22:56,,,aquaticinvertebratesdata_4
{7D3EF821-6EAD-4E48-8E4F-E1BF0A44F92C},,,,5,,,Skuds ,{FADB518F-8CC5-4F87-820A-C238D1B723D5},8/29/2019 0:17,,8/29/2019 0:17,,,aquaticinvertebratesdata_4
{B31D95E1-A110-49F3-A80D-A3B45907C061},,,,1,,,Stonefly,{FADB518F-8CC5-4F87-820A-C238D1B723D5},8/29/2019 0:17,,8/29/2019 0:17,,,aquaticinvertebratesdata_4
{DB9F64F9-3686-4E63-986B-20BBE0C14362},,,,1,,,Odinate ,{FADB518F-8CC5-4F87-820A-C238D1B723D5},8/29/2019 0:17,,8/29/2019 0:17,,,aquaticinvertebratesdata_4
{F61566CA-6A9E-4DE3-BB55-3AEB72EE9C37},,,,6,,,"Worms, 1 blood worm",{FADB518F-8CC5-4F87-820A-C238D1B723D5},8/29/2019 0:17,,8/29/2019 0:17,,,aquaticinvertebratesdata_4
